time,position,velocity,accel x,accel y,accel z,mag x, mag y,mag z,gyro x,gyro y,gyro z
0.0,0.613283084154129,0.0,-0.066650390625,-0.080810546875,-0.986328125,-0.42218017578125,-0.19140625,-0.667724609375,1.71966552734375,5.89920043945312,2.23556518554688
0.0239999999998872,0.613283084154129,0.0,-0.065185546875,-0.0826416015625,-1.00390625,-0.4144287109375,-0.18988037109375,-0.6949462890625,1.256103515625,6.20574951171875,1.93649291992188
0.0519999999999072,0.613283084154129,0.0,-0.053955078125,-0.0841064453125,-0.9625244140625,-0.41357421875,-0.19317626953125,-0.71734619140625,1.92153930664062,5.80947875976562,2.01126098632812
0.0789999999999509,0.613283084154129,0.0,-0.058349609375,-0.092529296875,-0.9967041015625,-0.4144287109375,-0.19097900390625,-0.6578369140625,1.59255981445312,6.10107421875,2.01873779296875
0.153999999999996,0.613283084154129,0.0,-0.05078125,-0.0869140625,-0.97216796875,-0.41326904296875,-0.19171142578125,-0.70062255859375,2.1832275390625,6.01882934570312,2.28042602539062
0.184999999999945,0.613283084154129,0.0,-0.064697265625,-0.087158203125,-0.9879150390625,-0.4111328125,-0.19146728515625,-0.69769287109375,1.89910888671875,6.24313354492188,2.11593627929688
0.213999999999942,0.613283084154129,0.0,-0.056640625,-0.0838623046875,-0.963623046875,-0.41650390625,-0.19012451171875,-0.695556640625,1.24862670898438,6.46743774414062,1.68228149414062
0.240999999999985,0.613283084154129,0.0,-0.0576171875,-0.0865478515625,-0.9879150390625,-0.411376953125,-0.1943359375,-0.64666748046875,1.80938720703125,6.16836547851562,1.84677124023438
0.288000000000011,0.613283084154129,0.0,-0.059326171875,-0.0848388671875,-0.973876953125,-0.41400146484375,-0.191162109375,-0.714599609375,1.98883056640625,6.20574951171875,2.0037841796875
0.309999999999945,0.613283084154129,0.0,-0.0771484375,-0.076904296875,-0.984130859375,-0.41253662109375,-0.189453125,-0.67279052734375,2.02621459960938,6.041259765625,2.07107543945312
0.332999999999856,0.613283084154129,0.0,-0.0521240234375,-0.083251953125,-0.9642333984375,-0.41400146484375,-0.1922607421875,-0.701171875,2.08602905273438,6.01882934570312,1.93649291992188
0.358999999999924,0.613283084154129,0.0,-0.0572509765625,-0.08203125,-0.97265625,-0.414794921875,-0.19134521484375,-0.70550537109375,1.51779174804688,5.97396850585938,2.1832275390625
0.404999999999973,0.613283084154129,0.0,-0.077392578125,-0.075927734375,-0.9749755859375,-0.41412353515625,-0.19073486328125,-0.6820068359375,2.03369140625,6.5496826171875,2.04116821289062
0.433999999999969,0.613283084154129,0.0,-0.0579833984375,-0.0823974609375,-0.9669189453125,-0.41119384765625,-0.19158935546875,-0.6978759765625,1.48788452148438,6.2506103515625,2.16079711914062
0.483999999999924,0.613283084154129,0.0,-0.059326171875,-0.0819091796875,-0.98388671875,-0.4144287109375,-0.1898193359375,-0.7239990234375,1.89163208007812,6.23565673828125,2.04116821289062
0.511999999999944,0.613283084154129,0.0,-0.0736083984375,-0.0867919921875,-0.9696044921875,-0.41412353515625,-0.191162109375,-0.6915283203125,2.07107543945312,6.32537841796875,2.07107543945312
0.566000000000031,0.613283084154129,0.0,-0.1776123046875,-0.1138916015625,-1.1280517578125,-0.41400146484375,-0.19281005859375,-0.6864013671875,2.07107543945312,6.11602783203125,2.01126098632812
0.595000000000027,0.613283084154129,0.0,-0.069580078125,-0.07470703125,-1.0625,-0.412109375,-0.19110107421875,-0.67498779296875,2.27294921875,6.57211303710938,1.86172485351562
0.623000000000047,0.613283084154129,0.0,-0.041015625,-0.058349609375,-1.0032958984375,-0.412109375,-0.1888427734375,-0.68182373046875,2.40005493164062,6.35528564453125,1.96640014648438
0.648999999999887,0.613283084154129,0.0,-0.0565185546875,-0.126220703125,-1.1314697265625,-0.4154052734375,-0.19287109375,-0.6947021484375,1.95144653320312,5.88424682617188,2.23556518554688
0.691000000000031,0.613283084154129,0.0,-0.0533447265625,-0.213134765625,-0.5948486328125,-0.41571044921875,-0.19195556640625,-0.66900634765625,2.45986938476562,5.99639892578125,1.5252685546875
0.713999999999942,0.613283084154129,0.0,-0.07080078125,-0.0491943359375,-1.454345703125,-0.41278076171875,-0.190673828125,-0.65478515625,1.495361328125,7.20016479492188,2.19070434570312
0.76299999999992,0.613283084154129,0.0,-0.05859375,-0.1829833984375,-0.931640625,-0.41290283203125,-0.19122314453125,-0.71148681640625,1.83181762695312,5.7421875,2.10845947265625
0.787000000000035,0.613283084154129,0.0,-0.0911865234375,-0.1279296875,-0.9415283203125,-0.41326904296875,-0.1922607421875,-0.68682861328125,1.51779174804688,6.27304077148438,2.08602905273438
0.815000000000055,0.613283084154129,0.0,-0.095458984375,-0.0751953125,-0.995849609375,-0.41192626953125,-0.1927490234375,-0.658935546875,1.63742065429688,6.34033203125,2.17575073242188
0.841999999999871,0.613283084154129,0.0,-0.0823974609375,-0.1082763671875,-0.910888671875,-0.41314697265625,-0.192138671875,-0.70111083984375,1.51779174804688,5.73471069335938,1.87667846679688
0.865999999999985,0.613283084154129,0.0,-0.0565185546875,-0.1044921875,-0.9727783203125,-0.4130859375,-0.1898193359375,-0.697021484375,1.7645263671875,6.27304077148438,2.11593627929688
0.917999999999893,0.613283084154129,0.0,-0.052978515625,-0.089111328125,-0.9942626953125,-0.41436767578125,-0.18994140625,-0.6829833984375,1.80938720703125,6.19827270507812,1.9140625
0.946999999999889,0.613283084154129,0.0,-0.062744140625,-0.0721435546875,-0.991455078125,-0.41351318359375,-0.19244384765625,-0.66754150390625,2.03369140625,5.98892211914062,2.34024047851562
1.00499999999988,0.613283084154129,0.0,-0.06787109375,-0.0843505859375,-0.96826171875,-0.4122314453125,-0.19097900390625,-0.63739013671875,1.62994384765625,6.21322631835938,2.0635986328125
1.02999999999997,0.613283084154129,0.0,-0.0537109375,-0.0692138671875,-0.9635009765625,-0.41314697265625,-0.1912841796875,-0.6429443359375,2.25799560546875,6.3104248046875,2.25051879882812
1.05099999999993,0.613283084154129,0.0,-0.0732421875,-0.075439453125,-0.9853515625,-0.41162109375,-0.19085693359375,-0.6866455078125,1.854248046875,6.49734497070312,2.1533203125
1.07299999999987,0.613283084154129,0.0,-0.067138671875,-0.0838623046875,-1.01025390625,-0.4141845703125,-0.19219970703125,-0.6448974609375,1.84677124023438,6.26556396484375,1.84677124023438
1.12199999999984,0.613283084154129,0.0,-0.057861328125,-0.10205078125,-0.9913330078125,-0.414306640625,-0.1903076171875,-0.69158935546875,1.87667846679688,6.160888671875,2.17575073242188
1.14499999999998,0.613283084154129,0.0,-0.065673828125,-0.08251953125,-0.968505859375,-0.41265869140625,-0.1903076171875,-0.64544677734375,1.62246704101562,6.11602783203125,1.9140625
1.16799999999989,0.613283084154129,0.0,-0.060791015625,-0.085693359375,-0.986572265625,-0.4166259765625,-0.18914794921875,-0.680419921875,1.80191040039062,6.54220581054688,1.92153930664062
1.19699999999989,0.613283084154129,0.0,-0.061767578125,-0.07958984375,-0.973388671875,-0.4117431640625,-0.19000244140625,-0.6566162109375,1.96640014648438,6.39266967773438,1.90658569335938
1.24800000000005,0.613283084154129,0.0,-0.05615234375,-0.0921630859375,-0.9708251953125,-0.41131591796875,-0.192138671875,-0.69891357421875,2.13088989257812,6.33285522460938,2.23556518554688
1.27499999999986,0.613283084154129,0.0,-0.060302734375,-0.0771484375,-0.9498291015625,-0.41473388671875,-0.19036865234375,-0.6456298828125,2.19070434570312,6.35528564453125,2.14584350585938
1.29899999999998,0.613283084154129,0.0,-0.0618896484375,-0.08056640625,-0.9833984375,-0.413818359375,-0.19122314453125,-0.71209716796875,1.62246704101562,6.160888671875,2.17575073242188
1.35799999999995,0.613283084154129,0.0,-0.0677490234375,-0.075439453125,-0.95458984375,-0.41387939453125,-0.19122314453125,-0.67388916015625,2.04116821289062,6.24313354492188,2.22061157226562
1.38599999999997,0.613283084154129,0.0,-0.058837890625,-0.08544921875,-0.9716796875,-0.41278076171875,-0.18927001953125,-0.64642333984375,1.44302368164062,5.90667724609375,2.19070434570312
1.41200000000003,0.613283084154129,0.0,-0.053955078125,-0.086181640625,-0.9766845703125,-0.41351318359375,-0.19091796875,-0.63427734375,1.8841552734375,6.10107421875,2.1533203125
1.43299999999999,0.613283084154129,0.0,-0.070556640625,-0.081298828125,-0.98876953125,-0.411865234375,-0.19012451171875,-0.7239990234375,2.08602905273438,5.93658447265625,2.0635986328125
1.47799999999984,0.613283084154129,0.0,-0.060791015625,-0.08056640625,-0.97900390625,-0.41302490234375,-0.19403076171875,-0.7279052734375,1.38320922851562,6.59454345703125,2.14584350585938
1.50399999999991,0.613283084154129,0.0,-0.0540771484375,-0.0836181640625,-0.9697265625,-0.413330078125,-0.19244384765625,-0.66680908203125,1.65237426757812,6.52725219726562,1.6448974609375
1.52599999999984,0.613283084154129,0.0,-0.0535888671875,-0.09814453125,-0.9765625,-0.41387939453125,-0.19085693359375,-0.68756103515625,1.51779174804688,6.20574951171875,2.07855224609375
1.54999999999995,0.613283084154129,0.0,-0.05615234375,-0.063720703125,-0.919677734375,-0.41485595703125,-0.1925048828125,-0.66522216796875,1.80938720703125,6.33285522460938,2.34771728515625
1.57899999999995,0.613283084154129,0.0,-0.0521240234375,-0.0819091796875,-0.9744873046875,-0.41339111328125,-0.19378662109375,-0.70916748046875,1.6748046875,6.57211303710938,1.614990234375
1.60599999999999,0.613283084154129,0.0,-0.06787109375,-0.083740234375,-0.985107421875,-0.41351318359375,-0.19537353515625,-0.6470947265625,1.60751342773438,6.09359741210938,1.95892333984375
1.62899999999991,0.613283084154129,0.0,-0.0650634765625,-0.076904296875,-0.978759765625,-0.41192626953125,-0.19244384765625,-0.6865234375,1.614990234375,6.47491455078125,1.80938720703125
1.68100000000004,0.613283084154129,0.0,-0.0706787109375,-0.1243896484375,-1.0247802734375,-0.412109375,-0.1904296875,-0.6578369140625,1.66732788085938,5.95901489257812,1.80191040039062
1.71100000000001,0.613283084154129,0.0,-0.0780029296875,-0.0244140625,-0.958740234375,-0.41357421875,-0.1922607421875,-0.66546630859375,1.98135375976562,6.05621337890625,2.3028564453125
1.74000000000001,0.613283084154129,0.0,-0.0667724609375,-0.0946044921875,-0.93017578125,-0.4124755859375,-0.18756103515625,-0.62237548828125,1.9439697265625,6.03378295898438,1.8841552734375
1.79399999999987,0.613283084154129,0.0,-0.1248779296875,-0.0615234375,-0.9393310546875,-0.41156005859375,-0.19049072265625,-0.667236328125,2.1234130859375,5.86929321289062,1.95892333984375
